Name: CHE Biomass
Date: 2022-10-13 11:23:59.938942
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,Biomass,LF_min,2009,,0.001,,,,
CHE,Biomass,LF_min,2010,,0.001,,,,
CHE,Biomass,LF_min,2011,,0.001,,,,
CHE,Biomass,LF_min,2012,,0.001,,,,
CHE,Biomass,LF_min,2013,,0.001,,,,
CHE,Biomass,LF_min,2014,,0.001,,,,
CHE,Biomass,LF_min,2015,,0.001,,,,
CHE,Biomass,LF_min,2016,,0.001,,,,
CHE,Biomass,LF_min,2017,,0.001,,,,
CHE,Biomass,LF_min,2018,,0.001,,,,
CHE,Biomass,LF_min,2019,,0.001,,,,
CHE,Biomass,LF_max,1990,,1,,,,
CHE,Biomass,LF_max,1991,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,1992,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,1993,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,1994,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,1995,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,1996,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,1997,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,1998,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,1999,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2000,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2001,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2002,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2003,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2004,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2005,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2006,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2007,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2008,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2009,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2010,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2011,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2012,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2013,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2014,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2015,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2016,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2017,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2018,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,LF_max,2019,,0.15,,Assumption based on max. historical equivalent capacity factor for electricity (capacity reported is total CHP capacity),,
CHE,Biomass,Peak_contr,1990,,0.88,,"Royal Academy of Engineering (2014) GB electricity capacity margin, table 1",,
CHE,Biomass,Peak_contr,1991,,0.88,,,,
CHE,Biomass,Peak_contr,1992,,0.88,,,,
CHE,Biomass,Peak_contr,1993,,0.88,,,,
CHE,Biomass,Peak_contr,1994,,0.88,,,,
CHE,Biomass,Peak_contr,1995,,0.88,,,,
CHE,Biomass,Peak_contr,1996,,0.88,,,,
CHE,Biomass,Peak_contr,1997,,0.88,,,,
CHE,Biomass,Peak_contr,1998,,0.88,,,,
CHE,Biomass,Peak_contr,1999,,0.88,,,,
CHE,Biomass,Peak_contr,2000,,0.88,,,,
CHE,Biomass,Peak_contr,2001,,0.88,,,,
CHE,Biomass,Peak_contr,2002,,0.88,,,,
CHE,Biomass,Peak_contr,2003,,0.88,,,,
CHE,Biomass,Peak_contr,2004,,0.88,,,,
CHE,Biomass,Peak_contr,2005,,0.88,,,,
CHE,Biomass,Peak_contr,2006,,0.88,,,,
CHE,Biomass,Peak_contr,2007,,0.88,,,,
CHE,Biomass,Peak_contr,2008,,0.88,,,,
CHE,Biomass,Peak_contr,2009,,0.88,,,,
CHE,Biomass,Peak_contr,2010,,0.88,,,,
CHE,Biomass,Peak_contr,2011,,0.88,,,,
CHE,Biomass,Peak_contr,2012,,0.88,,,,
CHE,Biomass,Peak_contr,2013,,0.88,,,,
CHE,Biomass,Peak_contr,2014,,0.88,,,,
CHE,Biomass,Peak_contr,2015,,0.88,,,,
CHE,Biomass,Peak_contr,2016,,0.88,,,,
CHE,Biomass,Peak_contr,2017,,0.88,,,,
CHE,Biomass,Peak_contr,2018,,0.88,,,,
CHE,Biomass,Peak_contr,2019,,0.88,,,,
CHE,Biomass,Own_use,1990,,0.1,,Assumption,,
CHE,Biomass,Own_use,1991,,0.1,,Assumption,,
CHE,Biomass,Own_use,1992,,0.1,,Assumption,,
CHE,Biomass,Own_use,1993,,0.1,,Assumption,,
CHE,Biomass,Own_use,1994,,0.1,,Assumption,,
CHE,Biomass,Own_use,1995,,0.1,,Assumption,,
CHE,Biomass,Own_use,1996,,0.1,,Assumption,,
CHE,Biomass,Own_use,1997,,0.1,,Assumption,,
CHE,Biomass,Own_use,1998,,0.1,,Assumption,,
CHE,Biomass,Own_use,1999,,0.1,,Assumption,,
CHE,Biomass,Own_use,2000,,0.1,,Assumption,,
CHE,Biomass,Own_use,2001,,0.1,,Assumption,,
CHE,Biomass,Own_use,2002,,0.1,,Assumption,,
CHE,Biomass,Own_use,2003,,0.1,,Assumption,,
CHE,Biomass,Own_use,2004,,0.1,,Assumption,,
CHE,Biomass,Own_use,2005,,0.1,,Assumption,,
CHE,Biomass,Own_use,2006,,0.1,,Assumption,,
CHE,Biomass,Own_use,2007,,0.1,,Assumption,,
CHE,Biomass,Own_use,2008,,0.1,,Assumption,,
CHE,Biomass,Own_use,2009,,0.1,,Assumption,,
CHE,Biomass,Own_use,2010,,0.1,,Assumption,,
CHE,Biomass,Own_use,2011,,0.1,,Assumption,,
CHE,Biomass,Own_use,2012,,0.1,,Assumption,,
CHE,Biomass,Own_use,2013,,0.1,,Assumption,,
CHE,Biomass,Own_use,2014,,0.1,,Assumption,,
CHE,Biomass,Own_use,2015,,0.1,,Assumption,,
CHE,Biomass,Own_use,2016,,0.1,,Assumption,,
CHE,Biomass,Own_use,2017,,0.1,,Assumption,,
CHE,Biomass,Own_use,2018,,0.1,,Assumption,,
CHE,Biomass,Own_use,2019,,0.1,,Assumption,,
CHE,Biomass,Buildrates,1990,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,1991,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,1992,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,1993,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,1994,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,1995,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,1996,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,1997,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,1998,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,1999,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2000,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2001,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2002,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2003,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2004,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2005,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2006,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2007,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2008,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2009,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2010,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2011,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2012,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2013,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2014,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2015,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2016,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2017,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2018,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Buildrates,2019,,0.5,GW,Assumption,,"Maximum between generic assumption of 0.5GW/year and peak historical buildrate for Biomass in CHE, rounded up to 0.25GW"
CHE,Biomass,Lifetime,2010,,25,yr,"Estimated from DECC/Arup (2016) Review of RE generation cost, section 11",,
CHE,Biomass,Potential_annual,1990,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,1991,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,1992,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,1993,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,1994,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,1995,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,1996,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,1997,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,1998,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,1999,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2000,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2001,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2002,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2003,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2004,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2005,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2006,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2007,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2008,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2009,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2010,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2011,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2012,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2013,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2014,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2015,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2016,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2017,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2018,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_annual,2019,,57.6,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biomass,Potential_installed,1990,,1,GW,,,
CHE,Biomass,Potential_installed,1991,,,GW,,,
CHE,Biomass,Potential_installed,1992,,,GW,,,
CHE,Biomass,Potential_installed,1993,,,GW,,,
CHE,Biomass,Potential_installed,1994,,,GW,,,
CHE,Biomass,Potential_installed,1995,,,GW,,,
CHE,Biomass,Potential_installed,1996,,,GW,,,
CHE,Biomass,Potential_installed,1997,,,GW,,,
CHE,Biomass,Potential_installed,1998,,,GW,,,
CHE,Biomass,Potential_installed,1999,,,GW,,,
CHE,Biomass,Potential_installed,2000,,,GW,,,
CHE,Biomass,Potential_installed,2001,,,GW,,,
CHE,Biomass,Potential_installed,2002,,,GW,,,
CHE,Biomass,Potential_installed,2003,,,GW,,,
CHE,Biomass,Potential_installed,2004,,,GW,,,
CHE,Biomass,Potential_installed,2005,,,GW,,,
CHE,Biomass,Potential_installed,2006,,,GW,,,
CHE,Biomass,Potential_installed,2007,,,GW,,,
CHE,Biomass,Potential_installed,2008,,,GW,,,
CHE,Biomass,Potential_installed,2009,,,GW,,,
CHE,Biomass,Potential_installed,2010,,,GW,,,
CHE,Biomass,Potential_installed,2011,,,GW,,,
CHE,Biomass,Potential_installed,2012,,,GW,,,
CHE,Biomass,Potential_installed,2013,,,GW,,,
CHE,Biomass,Potential_installed,2014,,,GW,,,
CHE,Biomass,Potential_installed,2015,,,GW,,,
CHE,Biomass,Potential_installed,2016,,,GW,,,
CHE,Biomass,Potential_installed,2017,,,GW,,,
CHE,Biomass,Potential_installed,2018,,,GW,,,
CHE,Biomass,Potential_installed,2019,,,GW,,,
CHE,Biomass,Ramp_rate,1990,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Average for hot or cold start
CHE,Biomass,Ramp_rate,1991,,0.6,,,,
CHE,Biomass,Ramp_rate,1992,,0.6,,,,
CHE,Biomass,Ramp_rate,1993,,0.6,,,,
CHE,Biomass,Ramp_rate,1994,,0.6,,,,
CHE,Biomass,Ramp_rate,1995,,0.6,,,,
CHE,Biomass,Ramp_rate,1996,,0.6,,,,
CHE,Biomass,Ramp_rate,1997,,0.6,,,,
CHE,Biomass,Ramp_rate,1998,,0.6,,,,
CHE,Biomass,Ramp_rate,1999,,0.6,,,,
CHE,Biomass,Ramp_rate,2000,,0.6,,,,
CHE,Biomass,Ramp_rate,2001,,0.6,,,,
CHE,Biomass,Ramp_rate,2002,,0.6,,,,
CHE,Biomass,Ramp_rate,2003,,0.6,,,,
CHE,Biomass,Ramp_rate,2004,,0.6,,,,
CHE,Biomass,Ramp_rate,2005,,0.6,,,,
CHE,Biomass,Ramp_rate,2006,,0.6,,,,
CHE,Biomass,Ramp_rate,2007,,0.6,,,,
CHE,Biomass,Ramp_rate,2008,,0.6,,,,
CHE,Biomass,Ramp_rate,2009,,0.6,,,,
CHE,Biomass,Ramp_rate,2010,,0.6,,,,
CHE,Biomass,Ramp_rate,2011,,0.6,,,,
CHE,Biomass,Ramp_rate,2012,,0.6,,,,
CHE,Biomass,Ramp_rate,2013,,0.6,,,,
CHE,Biomass,Ramp_rate,2014,,0.6,,,,
CHE,Biomass,Ramp_rate,2015,,0.6,,,,
CHE,Biomass,Ramp_rate,2016,,0.6,,,,
CHE,Biomass,Ramp_rate,2017,,0.6,,,,
CHE,Biomass,Ramp_rate,2018,,0.6,,,,
CHE,Biomass,Ramp_rate,2019,,0.6,,,,
CHE,Biomass,Fuel_efficiency,1990,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,1991,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,1992,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,1993,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,1994,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,1995,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,1996,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,1997,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,1998,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,1999,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2000,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2001,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2002,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2003,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2004,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2005,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2006,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2007,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2008,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2009,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2010,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2011,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2012,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2013,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2014,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2015,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2016,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2017,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2018,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Fuel_efficiency,2019,,0.3,,Assumption. Check in Schweizerische Holzenergiestatistik Table J,,
CHE,Biomass,Heat_to_electricity,1990,,0.512396694,,Assumption,,"Generic assumption (4) multiplied by fraction of small CHP in total CHP capacity (BFE Gesamtenergiestatistik, table 36)"
CHE,Biomass,Heat_to_electricity,1991,,0.611570248,,Assumption,,"Generic assumption (4) multiplied by fraction of small CHP in total CHP capacity (BFE Gesamtenergiestatistik, table 36)"
CHE,Biomass,Heat_to_electricity,1992,,0.639405204,,Assumption,,"Generic assumption (4) multiplied by fraction of small CHP in total CHP capacity (BFE Gesamtenergiestatistik, table 36)"
