Name: CHE Biogas
Date: 2022-10-13 11:23:59.961522
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,Biogas,Buildrates,2002,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2003,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2004,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2005,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2006,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2007,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2008,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2009,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2010,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2011,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2012,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2013,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2014,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2015,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2016,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2017,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2018,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Buildrates,2019,,0.25,GW,Assumption,,"Maximum between generic assumption of 0.25GW/year and peak historical buildrate for Biogas in CHE, rounded up to 0.25GW"
CHE,Biogas,Lifetime,2010,,30,yr,,,
CHE,Biogas,Potential_annual,1990,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,1991,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,1992,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,1993,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,1994,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,1995,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,1996,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,1997,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,1998,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,1999,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2000,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2001,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2002,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2003,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2004,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2005,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2006,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2007,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2008,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2009,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2010,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2011,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2012,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2013,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2014,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2015,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2016,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2017,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2018,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_annual,2019,,2.66,PJ,JRC ENSPRESO database,,"Based on 2010 estimate, assuming 30% conversion efficiency of potential feedstock"
CHE,Biogas,Potential_installed,1990,,200,MW,Assumption,,
CHE,Biogas,Potential_installed,1991,,,GW,,,
CHE,Biogas,Potential_installed,1992,,,GW,,,
CHE,Biogas,Potential_installed,1993,,,GW,,,
CHE,Biogas,Potential_installed,1994,,,GW,,,
CHE,Biogas,Potential_installed,1995,,,GW,,,
CHE,Biogas,Potential_installed,1996,,,GW,,,
CHE,Biogas,Potential_installed,1997,,,GW,,,
CHE,Biogas,Potential_installed,1998,,,GW,,,
CHE,Biogas,Potential_installed,1999,,,GW,,,
CHE,Biogas,Potential_installed,2000,,,GW,,,
CHE,Biogas,Potential_installed,2001,,,GW,,,
CHE,Biogas,Potential_installed,2002,,,GW,,,
CHE,Biogas,Potential_installed,2003,,,GW,,,
CHE,Biogas,Potential_installed,2004,,,GW,,,
CHE,Biogas,Potential_installed,2005,,,GW,,,
CHE,Biogas,Potential_installed,2006,,,GW,,,
CHE,Biogas,Potential_installed,2007,,,GW,,,
CHE,Biogas,Potential_installed,2008,,,GW,,,
CHE,Biogas,Potential_installed,2009,,,GW,,,
CHE,Biogas,Potential_installed,2010,,,GW,,,
CHE,Biogas,Potential_installed,2011,,,GW,,,
CHE,Biogas,Potential_installed,2012,,,GW,,,
CHE,Biogas,Potential_installed,2013,,,GW,,,
CHE,Biogas,Potential_installed,2014,,,GW,,,
CHE,Biogas,Potential_installed,2015,,,GW,,,
CHE,Biogas,Potential_installed,2016,,,GW,,,
CHE,Biogas,Potential_installed,2017,,,GW,,,
CHE,Biogas,Potential_installed,2018,,,GW,,,
CHE,Biogas,Potential_installed,2019,,,GW,,,
CHE,Biogas,Ramp_rate,1990,,0.6,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,Estimated from other thermal plants
CHE,Biogas,Ramp_rate,1991,,0.6,,,,
CHE,Biogas,Ramp_rate,1992,,0.6,,,,
CHE,Biogas,Ramp_rate,1993,,0.6,,,,
CHE,Biogas,Ramp_rate,1994,,0.6,,,,
CHE,Biogas,Ramp_rate,1995,,0.6,,,,
CHE,Biogas,Ramp_rate,1996,,0.6,,,,
CHE,Biogas,Ramp_rate,1997,,0.6,,,,
CHE,Biogas,Ramp_rate,1998,,0.6,,,,
CHE,Biogas,Ramp_rate,1999,,0.6,,,,
CHE,Biogas,Ramp_rate,2000,,0.6,,,,
CHE,Biogas,Ramp_rate,2001,,0.6,,,,
CHE,Biogas,Ramp_rate,2002,,0.6,,,,
CHE,Biogas,Ramp_rate,2003,,0.6,,,,
CHE,Biogas,Ramp_rate,2004,,0.6,,,,
CHE,Biogas,Ramp_rate,2005,,0.6,,,,
CHE,Biogas,Ramp_rate,2006,,0.6,,,,
CHE,Biogas,Ramp_rate,2007,,0.6,,,,
CHE,Biogas,Ramp_rate,2008,,0.6,,,,
CHE,Biogas,Ramp_rate,2009,,0.6,,,,
CHE,Biogas,Ramp_rate,2010,,0.6,,,,
CHE,Biogas,Ramp_rate,2011,,0.6,,,,
CHE,Biogas,Ramp_rate,2012,,0.6,,,,
CHE,Biogas,Ramp_rate,2013,,0.6,,,,
CHE,Biogas,Ramp_rate,2014,,0.6,,,,
CHE,Biogas,Ramp_rate,2015,,0.6,,,,
CHE,Biogas,Ramp_rate,2016,,0.6,,,,
CHE,Biogas,Ramp_rate,2017,,0.6,,,,
CHE,Biogas,Ramp_rate,2018,,0.6,,,,
CHE,Biogas,Ramp_rate,2019,,0.6,,,,
CHE,Biogas,Fuel_efficiency,1990,,0.180493274,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,1991,,0.186825054,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,1992,,0.188735178,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,1993,,0.188888889,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,1994,,0.195182724,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,1995,,0.201492537,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,1996,,0.203727715,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,1997,,0.208186196,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,1998,,0.211248074,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,1999,,0.213473054,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2000,,0.218906942,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2001,,0.224172662,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2002,,0.226597325,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2003,,0.226158445,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2004,,0.223684211,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2005,,0.227543036,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2006,,0.232223903,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2007,,0.240974212,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2008,,0.245555556,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2009,,0.255674232,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2010,,0.259378882,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2011,,0.264170507,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2012,,0.275264271,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2013,,0.284263959,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2014,,0.287252964,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2015,,0.292843327,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2016,,0.297864438,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2017,,0.301809955,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2018,,0.310786914,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Fuel_efficiency,2019,,0.313924051,,"Office federal de l'energie OFEN, Statistique global suisse de l'energie 2020",,Table 34a
CHE,Biogas,Heat_to_electricity,1990,,0,,,,
CHE,Biogas,Heat_to_electricity,1991,,0,,,,
CHE,Biogas,Heat_to_electricity,1992,,0,,,,
CHE,Biogas,Heat_to_electricity,1993,,0,,,,
CHE,Biogas,Heat_to_electricity,1994,,0,,,,
CHE,Biogas,Heat_to_electricity,1995,,0,,,,
CHE,Biogas,Heat_to_electricity,1996,,0,,,,
CHE,Biogas,Heat_to_electricity,1997,,0,,,,
CHE,Biogas,Heat_to_electricity,1998,,0,,,,
CHE,Biogas,Heat_to_electricity,1999,,0,,,,
CHE,Biogas,Heat_to_electricity,2000,,0,,,,
CHE,Biogas,Heat_to_electricity,2001,,0,,,,
CHE,Biogas,Heat_to_electricity,2002,,0,,,,
CHE,Biogas,Heat_to_electricity,2003,,0,,,,
CHE,Biogas,Heat_to_electricity,2004,,0,,,,
CHE,Biogas,Heat_to_electricity,2005,,0,,,,
CHE,Biogas,Heat_to_electricity,2006,,0,,,,
CHE,Biogas,Heat_to_electricity,2007,,0,,,,
CHE,Biogas,Heat_to_electricity,2008,,0,,,,
CHE,Biogas,Heat_to_electricity,2009,,0,,,,
CHE,Biogas,Heat_to_electricity,2010,,0,,,,
CHE,Biogas,Heat_to_electricity,2011,,0,,,,
CHE,Biogas,Heat_to_electricity,2012,,0,,,,
CHE,Biogas,Heat_to_electricity,2013,,0,,,,
CHE,Biogas,Heat_to_electricity,2014,,0,,,,
CHE,Biogas,Heat_to_electricity,2015,,0,,,,
CHE,Biogas,Heat_to_electricity,2016,,0,,,,
CHE,Biogas,Heat_to_electricity,2017,,0,,,,
CHE,Biogas,Heat_to_electricity,2018,,0,,,,
CHE,Biogas,Heat_to_electricity,2019,,0,,,,
CHE,Biogas,Inv,1990,,,,,,
CHE,Biogas,Inv,1991,,,,,,
CHE,Biogas,Inv,1992,,,,,,
CHE,Biogas,Inv,1993,,,,,,
CHE,Biogas,Inv,1994,,,,,,
