Name: CHE HydroRoR
Date: 2022-10-13 11:23:59.874286
Author: Marc Jaxa-Rozen, Xin Wen

Country,Entity,Parameter,Year,Period,Value,Unit,Reference,Priority,Note
CHE,HydroRoR,LF_min,2004,,0.301439154,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2005,,0.276707517,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2006,,0.293451752,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2007,,0.276420733,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2008,,0.289893986,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2009,,0.297226495,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2010,,0.300842204,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2011,,0.262365843,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2012,,0.29743174,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2013,,0.314421674,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2014,,0.31237581,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2015,,0.284650491,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2016,,0.298924903,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2017,,0.298924903,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2018,,0.298924903,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_min,2019,,0.298924903,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Assumption - 80% of the minimum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,1990,,1,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,1991,,0.481934897,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,1992,,0.527742639,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,1993,,0.535787602,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,1994,,0.575284209,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,1995,,0.559957168,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,1996,,0.461516749,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,1997,,0.49615836,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,1998,,0.505308337,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,1999,,0.561828861,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2000,,0.593094097,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2001,,0.583128018,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2002,,0.578988864,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2003,,0.505830952,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2004,,0.526888079,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2005,,0.492690779,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2006,,0.496104922,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2007,,0.518935973,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2008,,0.52074868,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2009,,0.502772458,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2010,,0.485641975,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2011,,0.441426791,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2012,,0.530129156,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2013,,0.526081952,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2014,,0.505525292,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2015,,0.480652774,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2016,,0.472521492,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2017,,0.449106788,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2018,,0.467033408,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,LF_max,2019,,0.485516068,,ENTSO-E Pan-European Climate Database and Eurostat nrg_ind_pehnf,,"Average value for EU - maximum between synthetic ENTSO-E load factor for 1990-2017 climate years, and historical value"
CHE,HydroRoR,Peak_contr,1990,,0.84,,"Royal Academy of Engineering (2014) GB electricity capacity margin, table 1",,
CHE,HydroRoR,Peak_contr,1991,,0.84,,,,
CHE,HydroRoR,Peak_contr,1992,,0.84,,,,
CHE,HydroRoR,Peak_contr,1993,,0.84,,,,
CHE,HydroRoR,Peak_contr,1994,,0.84,,,,
CHE,HydroRoR,Peak_contr,1995,,0.84,,,,
CHE,HydroRoR,Peak_contr,1996,,0.84,,,,
CHE,HydroRoR,Peak_contr,1997,,0.84,,,,
CHE,HydroRoR,Peak_contr,1998,,0.84,,,,
CHE,HydroRoR,Peak_contr,1999,,0.84,,,,
CHE,HydroRoR,Peak_contr,2000,,0.84,,,,
CHE,HydroRoR,Peak_contr,2001,,0.84,,,,
CHE,HydroRoR,Peak_contr,2002,,0.84,,,,
CHE,HydroRoR,Peak_contr,2003,,0.84,,,,
CHE,HydroRoR,Peak_contr,2004,,0.84,,,,
CHE,HydroRoR,Peak_contr,2005,,0.84,,,,
CHE,HydroRoR,Peak_contr,2006,,0.84,,,,
CHE,HydroRoR,Peak_contr,2007,,0.84,,,,
CHE,HydroRoR,Peak_contr,2008,,0.84,,,,
CHE,HydroRoR,Peak_contr,2009,,0.84,,,,
CHE,HydroRoR,Peak_contr,2010,,0.84,,,,
CHE,HydroRoR,Peak_contr,2011,,0.84,,,,
CHE,HydroRoR,Peak_contr,2012,,0.84,,,,
CHE,HydroRoR,Peak_contr,2013,,0.84,,,,
CHE,HydroRoR,Peak_contr,2014,,0.84,,,,
CHE,HydroRoR,Peak_contr,2015,,0.84,,,,
CHE,HydroRoR,Peak_contr,2016,,0.84,,,,
CHE,HydroRoR,Peak_contr,2017,,0.84,,,,
CHE,HydroRoR,Peak_contr,2018,,0.84,,,,
CHE,HydroRoR,Peak_contr,2019,,0.84,,,,
CHE,HydroRoR,Own_use,1990,,0.02,,Assumption,,
CHE,HydroRoR,Own_use,1991,,0.02,,,,
CHE,HydroRoR,Own_use,1992,,0.02,,,,
CHE,HydroRoR,Own_use,1993,,0.02,,,,
CHE,HydroRoR,Own_use,1994,,0.02,,,,
CHE,HydroRoR,Own_use,1995,,0.02,,,,
CHE,HydroRoR,Own_use,1996,,0.02,,,,
CHE,HydroRoR,Own_use,1997,,0.02,,,,
CHE,HydroRoR,Own_use,1998,,0.02,,,,
CHE,HydroRoR,Own_use,1999,,0.02,,,,
CHE,HydroRoR,Own_use,2000,,0.02,,,,
CHE,HydroRoR,Own_use,2001,,0.02,,,,
CHE,HydroRoR,Own_use,2002,,0.02,,,,
CHE,HydroRoR,Own_use,2003,,0.02,,,,
CHE,HydroRoR,Own_use,2004,,0.02,,,,
CHE,HydroRoR,Own_use,2005,,0.02,,,,
CHE,HydroRoR,Own_use,2006,,0.02,,,,
CHE,HydroRoR,Own_use,2007,,0.02,,,,
CHE,HydroRoR,Own_use,2008,,0.02,,,,
CHE,HydroRoR,Own_use,2009,,0.02,,,,
CHE,HydroRoR,Own_use,2010,,0.02,,,,
CHE,HydroRoR,Own_use,2011,,0.02,,,,
CHE,HydroRoR,Own_use,2012,,0.02,,,,
CHE,HydroRoR,Own_use,2013,,0.02,,,,
CHE,HydroRoR,Own_use,2014,,0.02,,,,
CHE,HydroRoR,Own_use,2015,,0.02,,,,
CHE,HydroRoR,Own_use,2016,,0.02,,,,
CHE,HydroRoR,Own_use,2017,,0.02,,,,
CHE,HydroRoR,Own_use,2018,,0.02,,,,
CHE,HydroRoR,Own_use,2019,,0.02,,,,
CHE,HydroRoR,Buildrates,1990,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,1991,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,1992,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,1993,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,1994,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,1995,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,1996,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,1997,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,1998,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,1999,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2000,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2001,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2002,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2003,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2004,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2005,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2006,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2007,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2008,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2009,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2010,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2011,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2012,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2013,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2014,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2015,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2016,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2017,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2018,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Buildrates,2019,,1,GW,Assumption,,Maximum between generic assumption of 1.0GW/year and peak historical buildrate for HydroRoR in CHE
CHE,HydroRoR,Lifetime,2010,,40,yr,,,
CHE,HydroRoR,Potential_annual,1990,,22200,GWh,"Berntsen & Trutnevyte (2017) http://dx.doi.org/10.1016/j.energy.2017.03.043, assumption",,
CHE,HydroRoR,Potential_annual,1991,,,GWh,,,
CHE,HydroRoR,Potential_annual,1992,,,GWh,,,
CHE,HydroRoR,Potential_annual,1993,,,GWh,,,
CHE,HydroRoR,Potential_annual,1994,,,GWh,,,
CHE,HydroRoR,Potential_annual,1995,,,GWh,,,
CHE,HydroRoR,Potential_annual,1996,,,GWh,,,
CHE,HydroRoR,Potential_annual,1997,,,GWh,,,
CHE,HydroRoR,Potential_annual,1998,,,GWh,,,
CHE,HydroRoR,Potential_annual,1999,,,GWh,,,
CHE,HydroRoR,Potential_annual,2000,,,GWh,,,
CHE,HydroRoR,Potential_annual,2001,,,GWh,,,
CHE,HydroRoR,Potential_annual,2002,,,GWh,,,
CHE,HydroRoR,Potential_annual,2003,,,GWh,,,
CHE,HydroRoR,Potential_annual,2004,,,GWh,,,
CHE,HydroRoR,Potential_annual,2005,,,GWh,,,
CHE,HydroRoR,Potential_annual,2006,,,GWh,,,
CHE,HydroRoR,Potential_annual,2007,,,GWh,,,
CHE,HydroRoR,Potential_annual,2008,,,GWh,,,
CHE,HydroRoR,Potential_annual,2009,,,GWh,,,
CHE,HydroRoR,Potential_annual,2010,,,GWh,,,
CHE,HydroRoR,Potential_annual,2011,,,GWh,,,
CHE,HydroRoR,Potential_annual,2012,,,GWh,,,
CHE,HydroRoR,Potential_annual,2013,,,GWh,,,
CHE,HydroRoR,Potential_annual,2014,,,GWh,,,
CHE,HydroRoR,Potential_annual,2015,,,GWh,,,
CHE,HydroRoR,Potential_annual,2016,,,GWh,,,
CHE,HydroRoR,Potential_annual,2017,,,GWh,,,
CHE,HydroRoR,Potential_annual,2018,,,GWh,,,
CHE,HydroRoR,Potential_annual,2019,,,GWh,,,
CHE,HydroRoR,Potential_installed,1990,,,GW,,,
CHE,HydroRoR,Potential_installed,1991,,,GW,,,
CHE,HydroRoR,Potential_installed,1992,,,GW,,,
CHE,HydroRoR,Potential_installed,1993,,,GW,,,
CHE,HydroRoR,Potential_installed,1994,,,GW,,,
CHE,HydroRoR,Potential_installed,1995,,,GW,,,
CHE,HydroRoR,Potential_installed,1996,,,GW,,,
CHE,HydroRoR,Potential_installed,1997,,,GW,,,
CHE,HydroRoR,Potential_installed,1998,,,GW,,,
CHE,HydroRoR,Potential_installed,1999,,,GW,,,
CHE,HydroRoR,Potential_installed,2000,,,GW,,,
CHE,HydroRoR,Potential_installed,2001,,,GW,,,
CHE,HydroRoR,Potential_installed,2002,,,GW,,,
CHE,HydroRoR,Potential_installed,2003,,,GW,,,
CHE,HydroRoR,Potential_installed,2004,,,GW,,,
CHE,HydroRoR,Potential_installed,2005,,,GW,,,
CHE,HydroRoR,Potential_installed,2006,,,GW,,,
CHE,HydroRoR,Potential_installed,2007,,,GW,,,
CHE,HydroRoR,Potential_installed,2008,,,GW,,,
CHE,HydroRoR,Potential_installed,2009,,,GW,,,
CHE,HydroRoR,Potential_installed,2010,,,GW,,,
CHE,HydroRoR,Potential_installed,2011,,,GW,,,
CHE,HydroRoR,Potential_installed,2012,,,GW,,,
CHE,HydroRoR,Potential_installed,2013,,,GW,,,
CHE,HydroRoR,Potential_installed,2014,,,GW,,,
CHE,HydroRoR,Potential_installed,2015,,,GW,,,
CHE,HydroRoR,Potential_installed,2016,,,GW,,,
CHE,HydroRoR,Potential_installed,2017,,,GW,,,
CHE,HydroRoR,Potential_installed,2018,,,GW,,,
CHE,HydroRoR,Potential_installed,2019,,,GW,,,
CHE,HydroRoR,Ramp_rate,1990,,10,,"Parsons Brinckerhoff (2011) Powering the future, table A5.3.2.1",,
CHE,HydroRoR,Ramp_rate,1991,,10,,,,
CHE,HydroRoR,Ramp_rate,1992,,10,,,,
CHE,HydroRoR,Ramp_rate,1993,,10,,,,
CHE,HydroRoR,Ramp_rate,1994,,10,,,,
CHE,HydroRoR,Ramp_rate,1995,,10,,,,
CHE,HydroRoR,Ramp_rate,1996,,10,,,,
CHE,HydroRoR,Ramp_rate,1997,,10,,,,
CHE,HydroRoR,Ramp_rate,1998,,10,,,,
CHE,HydroRoR,Ramp_rate,1999,,10,,,,
CHE,HydroRoR,Ramp_rate,2000,,10,,,,
CHE,HydroRoR,Ramp_rate,2001,,10,,,,
CHE,HydroRoR,Ramp_rate,2002,,10,,,,
CHE,HydroRoR,Ramp_rate,2003,,10,,,,
CHE,HydroRoR,Ramp_rate,2004,,10,,,,
CHE,HydroRoR,Ramp_rate,2005,,10,,,,
CHE,HydroRoR,Ramp_rate,2006,,10,,,,
CHE,HydroRoR,Ramp_rate,2007,,10,,,,
CHE,HydroRoR,Ramp_rate,2008,,10,,,,
CHE,HydroRoR,Ramp_rate,2009,,10,,,,
CHE,HydroRoR,Ramp_rate,2010,,10,,,,
